	CCR4	CCR5	CCR6	CCR7	CD11b	CD11c	CD123	CD127	CD14	CD141	CD16	CD161	CD19	CD1c	CD20	CD209	CD25	CD27	CD3	CD38	CD4	CD40	CD45RA	CD54	CD56	CD57	CD66b	CD8	CD80	CD86	CHIKV	CX3CR1	CXCR3	CXCR5	DNA	HLADR	PD1
cd4_t_cell_treg_1	0.06420223872	-0.720063714555	-0.707817756646	1.01090683457	-1.41597416892	-1.19963659577	-0.820321564252	-0.136299909238	-0.793101470328	-0.573526014381	-0.945700589485	-0.791087097127	-0.654852725853	-0.801768402676	-0.592292081653	-1.30798338637	1.70599646326	1.50378049217	1.18393118321	-0.81377069342	1.70720826389	-0.979940288231	-1.09090412128	-1.2502746974	-0.717298714655	-0.630837600069	-0.919205094065	0.00074425876496	-0.865216718297	-0.757101344379	-0.8384664487	-1.07169775703	-0.481269389304	-0.402984092269	-0.867278938907	-1.1506093982	0.934771315229
cd8_t_cell_cm_1	-0.83012526727	0.117714423878	-0.865486184293	-0.690146465709	-0.956791059896	-0.893636209288	-0.744648807166	0.0214391129151	-0.57077928778	-0.800510856227	-0.711379227525	-0.613733087494	-0.621185046115	-0.696390006059	-0.508323357818	-0.954169614854	-0.73229501475	0.663818487478	1.03519439909	-0.7958652851	-0.85736004442	-1.08302295818	-0.671173959328	-0.559911346983	-0.883282774219	0.419889625714	-0.320240946662	2.70644786122	-0.279963156053	-0.660262965109	-0.792663922537	-0.563061079749	0.704391928023	-0.64594414245	-0.597848562754	-0.647687668652	1.94626624364
cd8_t_cell_naive_1	-1.10004941183	-1.27362585353	-0.924050765144	2.09773936702	-1.47151042349	-1.13897223653	-0.818793862919	1.57464876538	-0.753421512664	-0.713184380514	-0.931252023428	-0.941890002232	-0.643205144721	-0.749678525537	-0.618671868227	-1.42075535865	-1.08329404152	1.67717083133	1.09796309086	-0.920085106156	-0.933345387434	-1.1404577555	0.262517673738	-1.28879633314	-1.11560277099	-0.658035027907	-0.874136634072	2.76403442433	-0.596626214645	-0.820168977009	-0.873846956013	-1.29054642542	0.105545123	-0.696956182477	-0.547602867269	-1.38260592986	-1.13886708836
cd8_t_cell_naive_2	1.67622260653	-0.254637248008	-0.115556646563	0.953397743619	-1.25939046158	-1.07179548329	-0.795600666261	0.951233428766	-0.667364204001	-0.76791063983	-0.916220406686	-0.332218628988	-0.682303699191	-0.794468921559	-0.577412917214	-0.582721365907	-1.00790880507	0.963107615928	0.976304540977	-1.25785935373	-0.930610088217	-0.41192501148	-0.600199025328	-1.22326326819	-0.796096636994	-0.580430547897	-0.567520536139	1.35259764068	0.2231006892	-0.737988568466	-0.713552741602	-0.99081163651	1.02891283513	-0.609610588187	-1.01350546403	-1.17280477157	-0.708244777101
ilc_1	0.169841264643	-1.14022319331	-0.51444043559	-1.21868021021	0.0327158533337	0.286293795715	-0.722745181428	0.846284467558	-0.958868802888	-0.842739815168	-1.11368353809	1.21733051474	-0.741235264659	-0.906304653345	-0.671567494774	-0.0871737208447	3.27146258963	-0.996585956178	-1.25872911237	-2.1249270334	-0.970476312779	-1.06594143878	-0.68051235306	0.210774992646	-1.17808739319	-0.861765636384	-0.993795753027	-1.12835972022	-1.09023130794	-0.836961081119	-0.991358538663	-1.70485538095	-0.838475920138	-0.712306363557	-1.60583601861	-1.16805469262	-1.17244994367
ilc_2	1.31766347811	-1.00437676152	0.218478912654	-1.26881988796	-0.483077733685	-0.875716985988	-0.795153587656	2.15253488905	-0.855289156794	-0.934476732249	-0.996597658844	3.10124556367	-0.754269978844	-0.844868232417	-0.530322955197	2.96542687179	3.13032860081	-0.961165350214	-1.28358499949	-2.26048323338	-1.00669809374	-0.904126895325	-0.871769678322	-0.313415224804	-0.790805651796	-0.778547794141	-0.943318087978	-1.12190645146	-0.575059733441	-0.848807662508	-0.967446323358	-1.59822180206	-1.11192866536	-0.705556889409	-1.30875860758	-1.39781137774	-1.33056424354
mdc_cd141_1	-0.377802357797	1.30295875861	-0.193135641574	-0.623982230717	-0.263466394269	1.116359967	-0.305056108395	-1.03391014619	-0.263865390217	5.73473966207	-0.827831366279	-0.95643347736	-0.554831890185	-0.0284354223977	-0.161281960922	1.19327605173	-0.586897651083	-0.950961851314	-0.737243394757	1.03529646222	0.162250131091	0.346237720513	-1.12100077414	2.44149267242	-0.842894298802	-0.764239098709	-0.826946490251	-0.645034595795	0.894992800367	0.623311248182	0.382243516715	0.387792507103	2.33064699504	-0.205855534469	0.810915429666	1.17196491633	0.978315978427
mdc_cd1c_1	-0.811176451125	2.62672886293	-0.00683827049612	-0.831479263375	0.626638147363	1.90896955571	0.690984986618	-0.962366900098	-0.345533310212	1.27772791852	-0.811824255332	-0.984288085246	-0.559763857036	3.62136085222	-0.502373780487	0.661948602915	-0.764194756596	-0.835720099178	-0.722250070122	0.422702553823	0.626208243745	-0.300807395298	-0.894566998578	1.44136672231	-0.658266476102	-0.662098896321	-0.748794220624	-0.567643588467	-0.522752574303	1.22165186293	0.479379538299	-0.172257049787	-0.469036578512	-0.487119653705	0.286107717251	1.55709264206	1.00514842851
mdc_cd1c_2	-0.641246781348	3.0537451133	-0.358063048785	-0.713157311149	0.61898002011	1.8569831074	1.46371784037	-0.959287681722	-0.173354490261	2.58586489992	-0.807326391163	-0.891184091186	-0.515452278785	1.79252383909	-0.414319526984	1.38208789053	-0.725093510352	-0.839750430809	-0.722114264219	0.658101793018	0.622672492012	0.0201490354613	-0.0821306263953	1.82134388764	-0.112161354959	-0.636203323851	-0.688907309533	-0.591539871301	-0.0674447733127	1.30167221921	0.758193494404	0.286825824464	0.318146846444	-0.325504635828	0.185971242851	1.59197620355	0.807421164721
mdc_other_1	2.61699904152	0.149466422601	0.875772880283	-0.218725122628	0.660581938086	1.16552103141	0.199045277625	-0.980481103972	0.519795717814	-0.178571620144	-0.488054423515	-0.97500348862	-0.650834558262	-0.365508410106	-0.47898643865	0.272979863425	-1.24537678078	-0.918921067222	-1.06390554317	-0.97170186487	-0.204785266918	0.517065361112	-1.16934301213	0.164516987929	-0.1896039993	-0.829553753508	0.540354332229	-0.964255664417	1.7805748491	0.815331193425	-0.155051017602	0.257973132549	2.09954110511	-0.405215971298	-1.08119023309	0.711749299485	-0.482298920838
mdc_other_2	-0.457557985037	0.408345394663	-0.486534061768	-1.11052288206	0.566425325988	1.46348773818	0.380560557442	-1.07619659276	0.264996560229	0.202635434695	-0.707048643334	-1.14004344248	-0.682452608981	0.155102323115	-0.536824095091	0.059939751925	-1.39801783669	-0.951245801708	-1.01622818168	-0.763817090547	-0.0202753685452	-0.140880770286	-1.05176183225	0.837044397641	-0.870764004521	-0.74443212458	-0.805840867898	-0.901943074462	-0.913150347387	1.22330247088	-0.141344935788	0.0945572877528	-0.770106203425	-0.53578811052	0.398096876488	0.972929260483	-0.105400331648
nk_cell_cd56hi_cd16low_NA	-0.69229271258	-0.478258743617	-0.865746490715	-0.819624392167	0.205214953811	1.17279739049	-0.709529601193	-0.288497900056	-0.609079571899	-0.851947661438	-0.243437424152	0.567797570361	-0.686419712989	-0.847584071587	-0.57014995729	-0.739714198441	-0.381020760422	-0.354705720016	-1.06850305608	0.512466793113	-0.997118694626	-0.811322047186	-0.532453778153	0.505563945957	2.85966112616	-0.693830809925	-0.896098408013	-0.91809463798	3.02193890514	-0.824835193156	-0.806891512289	-1.02622023272	-0.00195138535028	-0.697329391795	-1.19005096053	-0.996366166824	-0.749849302626
nk_cell_cd56low_cd16hi_1	-0.891591208	-0.810358285715	-0.704603963614	-0.954983197896	-0.0178423424905	0.472690374271	-0.149215047944	-0.476846068849	0.409400044501	-0.204788329754	2.43119674269	1.35324120836	-0.0494278963784	0.376095574146	-0.550964723523	-0.437756617261	1.11169967656	-0.749466374836	-0.671602585043	0.832212562548	-0.616613947442	-0.39750671313	0.914077742743	-0.599860352954	1.93596331565	2.66849792061	2.26667346877	-0.218533574516	0.326798266687	-0.666288693916	-0.670111969996	0.414969076952	-1.17498243852	-0.650078965011	-0.62257349442	-0.496188934319	-0.997600632416
nk_cell_cd56low_cd16hi_2	-1.03674223118	-0.314392880873	-0.934217642576	-1.03910593045	-0.224297902545	-0.752382123645	-0.73661447382	-0.98821677174	-0.666109393592	-0.579485740601	1.87247858316	1.35801187833	-0.544751424713	-0.576135363761	-0.606864283984	-0.309889877527	-0.659890668306	-0.801931687661	-0.921237704158	0.668352002317	-0.909241757976	-0.643877850852	0.141700113689	-0.0306760640589	1.4173662824	-0.408043271817	-0.783421175174	-0.663673207214	-0.330139012457	-0.825087906705	-0.882332565916	0.411264969465	-0.811766832259	-0.700028447897	-0.883227765748	-1.06873048155	-1.26274550761
nk_cell_cd56low_cd16hi_3	-1.0047149862	-0.689688615463	-0.951161719484	-1.10815102893	-0.150541045384	0.806854652143	-0.757983601695	-0.956300937847	-0.665840644474	-0.583805614221	2.14449411527	-0.331752332777	-0.519442463841	-0.563350967409	-0.610520838308	-1.1970729216	-0.839548973009	-0.907598620173	-0.992104364851	0.664544683685	-0.898630352897	-0.606348853368	-0.0533308947716	-0.0925708708317	1.94079814019	-0.400899915005	-0.799604276363	-0.59748666174	0.428671693739	-0.810969309181	-0.848686888168	0.0115465533908	-0.871328911908	-0.693110760262	-1.0390775523	-0.988615084627	-0.945878783183
nk_cell_cd56low_cd16hi_4	1.19579716716	-0.750557385411	-0.502720251153	-0.476689441786	0.23354824816	0.516135886393	-0.534488657012	-0.743215678355	-0.162837267488	-0.21866908609	2.37372020163	1.40924069475	-0.332982460041	-0.181755896629	-0.449406706713	0.0752257832317	0.184209128292	-0.666494524154	-0.562811123598	1.04540233515	-0.588701202063	0.259202383622	0.465475523489	-0.437250981237	1.58288839408	0.445477109489	0.0331502101152	-0.283997638616	0.854618731855	-0.597081386056	-0.572845954859	1.35759651099	-0.575031511455	-0.541501990875	0.343805606636	-0.908461438305	-0.583229339555
nk_cell_cd56low_cd16hi_5	-1.022795861	-1.17934447983	-0.926132661412	-0.66597419878	0.249239430978	0.702556479963	-0.683267873655	-0.944997183912	-0.577110792793	-0.34948989901	2.64185989813	1.62978900325	-0.38991313918	-0.263929151468	-0.578549554855	-0.0806866552586	-0.0252804549018	-0.958998913478	-0.683945065936	1.30100587264	-0.805297004834	-0.318035282856	0.322641810135	-0.413248184938	1.40135624166	-0.359983308806	-0.68735012273	-0.279895614311	-0.200158623114	-0.80222665351	-0.83446847098	1.75071862387	-1.2106909923	-0.679390300142	-0.916361453879	-1.26930268212	-0.913547262498
nk_cell_cd56low_cd16low_1	-0.726948053381	-0.711626769716	-0.776366690943	-1.08579730931	-0.443493627127	0.0117559520563	-0.457177733647	-0.826132020703	-0.032545229981	-0.72205177526	0.696563935177	0.74656561619	-0.464971804066	-0.399116006071	-0.635060621225	-0.824611789774	0.282391138298	-0.870610103301	-0.847354344088	0.490741936597	-0.876417369001	-0.887586088442	0.206827656771	-1.04266486075	1.34153725579	2.13989337696	1.27592652628	-0.801209675567	-0.47589399282	-0.769675235776	-0.83302516664	0.260279424569	-1.12545486302	-0.681733778442	-0.664780290861	-0.724218883968	-1.15710711598
nk_cell_cd56low_cd16low_2	-0.709145939315	-0.615236468518	-0.840100438546	-0.987706281438	-0.418596399992	-0.201434793815	-0.776589140807	-1.02495630543	-0.752555608225	-0.872265715061	0.0308253164439	0.926375305921	-0.702666238518	-0.881961640487	-0.651476915121	-0.529917803889	-0.732926623988	-0.892854845886	-0.976614958824	0.566403449787	-0.996701699454	-0.927791245342	-0.539429313649	-0.843889509109	0.81017186588	-0.506892356586	-0.866688015535	-0.98892553351	-0.785282593133	-0.84609130547	-0.930271828129	0.767949367792	-0.952348818375	-0.695418904311	-0.52652006781	-1.21189720164	-1.15488192565
nkt_cell_1	2.02300257864	0.674510702105	0.334628199913	-0.13712099748	-0.710194308384	-0.644824981718	-0.232738026399	-0.161727385669	0.314091675814	-0.594438312243	-0.0761569619589	0.754594159312	-0.300662961029	-0.0815489449393	-0.458714217447	0.421911014958	0.720265577842	-0.147309224718	1.09285686306	-0.406500337704	-0.649511542251	-0.115789212097	-0.00461268280349	-0.912590018323	0.946646661257	2.14645193122	2.0794196694	1.42036337245	1.37568364816	-0.441102293733	-0.25681426033	0.492652270185	1.153734725	-0.462276502887	-0.592760716417	-0.3375868973	0.24230513078
nkt_cell_10	0.0795140883299	-0.175894149726	-0.322722083478	1.50517093358	-0.177206228503	0.208269468575	-0.295676757857	1.34963839896	0.161889132358	0.0326350444964	1.49238373	1.27063648251	-0.0971644159141	0.187979200303	-0.399371372253	0.281240217874	1.16835404918	1.35770173179	1.29897738474	0.784462116159	1.36190185406	-0.406356818072	0.780102464651	-0.385265562507	1.62795813366	1.59459218568	1.28994187584	1.1994725806	0.780520575082	-0.521811594392	-0.441075556967	1.14669937413	-0.164002518156	-0.363080509343	1.60918486265	-0.553587497461	0.68309642383
nkt_cell_2	-0.474219744528	1.30432180117	-0.475242694009	0.555742033536	-0.865634918004	-0.921667754902	-0.226698808099	-0.451859566963	0.316320218565	-0.40505356287	-0.314794841422	0.538945419364	-0.207157014117	-0.0680689672869	-0.500455380216	0.0720130630248	1.32108094934	1.90577139467	1.17600442893	1.31076549762	-0.387896211035	-0.795466905807	0.92023801581	-1.16465764696	0.747397945304	2.11218686705	1.86350683219	-0.0882516474045	-0.49231995714	-0.43894567807	-0.306624662359	0.215934866582	0.0927536081877	0.0614554389214	-0.0262784165768	0.257600510742	1.61229498981
nkt_cell_3	-0.846498290509	-0.531520683747	-0.808967718851	-0.583452766771	-0.364796358717	-0.109455073871	-0.702137787224	0.368399292795	-0.537555270796	-0.719231471574	-0.520789899395	-0.6149147419	-0.570917860384	-0.653147297565	-0.412610606294	-0.540266591367	-0.633491746552	1.03299859913	1.00683742311	-1.14577457154	-0.832064236191	-0.970330446763	-0.300835859738	0.147494764885	1.2045966075	-0.221970220832	-0.592494681032	2.4139947095	0.529234833902	-0.692226888743	-0.66616555034	-0.580384317843	1.46771511874	-0.63868127497	-0.627459614549	-0.954686175844	0.609481476073
nkt_cell_5	1.03059030935	0.406071424231	0.195302921725	0.8927407723	-1.02326020098	-0.908460067193	-0.62371644295	1.42495770413	-0.417535415664	-0.358351843983	-0.565206832555	0.410338123021	-0.439657585586	-0.494565155274	-0.416398663752	0.298290334116	0.383986767009	1.07622925083	1.27222500977	-0.599390388245	1.78980606168	-0.547603155492	-0.808280279157	-0.916369773317	0.903227130203	-0.186061343151	-0.335682773946	0.501190161365	0.477362031221	-0.435331834775	-0.402792596875	-0.0494039057853	0.311247672468	-0.26811870471	-0.109233218958	-0.798758863174	1.6582265784
nkt_cell_6	-0.95195100714	-0.361118781186	-0.639733964208	-0.760780186594	-0.465604445219	0.311173555187	-0.0072762632283	-0.331771131919	0.636335509962	-0.380041241954	0.635843549392	0.942332214093	-0.0900279848921	0.29213314715	-0.54105353667	-0.743978866102	1.46093962169	-0.556179716769	1.30151773864	-0.091843462899	-0.639936952993	-0.954794586478	1.01138598296	-0.395356210315	1.21402770881	2.91176928566	2.89845703498	0.783868498496	-0.370111771278	-0.630886961745	-0.595579906866	0.303144815502	-0.874870082207	-0.655742263837	-0.316084664192	-0.238385608524	0.189162025517
