	4G2	Axl	CCR4	CCR5	CCR6	CCR7	CD11b	CD11c	CD123	CD127	CD14	CD141	CD16	CD161	CD169	CD19	CD1c	CD20	CD209	CD24	CD25	CD27	CD3	CD38	CD4	CD40	CD45	CD45RA	CD56	CD57	CD66b	CD8	CD86	CX3CR1	CXCR3	CXCR5	DNA	E1D8	HLADR	Osmium	PD_1
granulocyte_8	1.091164035	-0.481206899167	-0.19613502121	0.119017851844	-0.441643816416	-0.696443565389	2.35924331643	1.5142727627	-0.397399027605	-0.558855513172	2.40565930854	-0.140615899678	-0.376021666348	-0.520142994838	-0.099473519472	-0.401590272697	-0.434031344127	-0.250799501917	-0.187785370488	-0.119917576433	-0.476987285973	-0.561879421538	-0.336238743433	0.640343996972	0.51965774338	-0.20166471294	1.66734524841	-0.931842531849	-0.453304906089	-0.220435916362	3.82860544962	-0.13915829076	1.59895387928	0.245591427194	-0.713149880412	-0.455758351021	1.08226121413	-0.234028498136	0.05286219013	1.25819307002	-0.471767979678
granulocyte_9	-0.610451454414	-0.529872793469	-0.320582321193	-0.475467165578	-0.48705037505	1.35340409163	-0.477216302828	-0.468401952463	-0.523906346406	1.31217913806	-0.455748982265	-0.335448390963	-0.06261929602	-0.297490793007	0.831774152189	-0.421824788773	-0.319513032461	-0.430078387129	-0.631249769709	-0.0448347370567	-0.388891773249	1.46712901565	1.29751265486	-0.643650589023	-0.716416720173	-0.710507660266	0.281365540767	0.657563440756	-0.319300426339	0.330632393178	2.62904699731	2.73448687845	-0.652138547192	-0.386597052431	0.446743280538	-0.544457195999	-0.448187011126	0.167268820979	-1.21838510376	-0.690177177491	-0.0330118592296
mdc_1	-0.717191190937	-0.44183605743	-0.637506138998	-0.214280315881	-0.624972024056	-0.871990228373	-0.528831650688	0.46996088029	-0.588273938363	-0.730285360217	-0.608508336389	-0.688866622918	-0.201050088578	0.0308310057993	-0.65475179626	-0.603571154648	-0.537322728496	-0.46947684055	-0.513008035481	-0.451691383574	-0.532307285119	-0.708509547605	-0.567732005788	0.685382031887	-0.929689166158	-0.664635673348	-0.0980325230508	0.191049918291	1.48196282338	2.47588667148	-0.402268313161	-0.463007677967	-0.634024522841	0.559277233994	-0.608606060511	-0.557441711483	-0.659900385295	-0.301221751521	0.13426565618	-0.441542871004	-0.589592925911
mdc_10	-0.376404664252	-0.171180388763	1.28674349989	1.42448575789	1.13721965696	0.411755192458	-0.662465514832	-0.632997534835	-0.568331459387	0.414301617005	-0.579426623442	-0.697264527544	-0.648708742872	1.27272205147	-0.466898076838	-0.591227271499	-0.451165031095	-0.324920609875	2.0026982159	-0.350101140361	0.450438386674	0.214067744811	0.967659702123	-0.191254016082	-0.807305276879	-0.505990840481	-0.905935044653	-0.895474932795	-0.0575939239655	-0.0612086856897	-0.285787551103	0.351925507152	-0.439054282347	0.265758959891	1.36337426598	-0.0568459266554	-0.571526441333	-0.450252966401	0.193595672674	-0.662552115377	0.366182551234
mdc_11	-0.0378202569019	0.413695897062	-0.281185183805	-0.655409128625	-0.648848005361	-1.01483966614	-0.0164604116298	1.97860730135	1.08389529109	-0.626238665622	-0.153919196215	1.15009544674	2.63771017295	-0.687519402835	0.457386962643	-0.502921913886	-0.173897472221	-0.43163854037	-0.406632185976	-0.443684063223	-0.811851896367	-0.705239667588	-0.813976448963	-0.926093641715	0.426783071978	0.880181771161	0.831443385725	0.100924501264	-0.457460132181	-0.14069209083	-0.284576341538	-0.390331829852	2.15520451239	2.43244815067	-0.648898178373	-0.352916157805	1.15027916773	0.193126155231	1.18674028402	1.32439104403	-0.435450544051
mdc_12	-0.175760115124	1.16739397112	-0.205580736647	0.150490710688	-0.334940810082	-0.737331226821	-0.817138244327	0.587550473137	-0.120348179897	-0.714852736321	-0.0486303275561	7.48682266947	-0.656371196958	-0.373797631315	0.00649434872455	-0.474573267986	-0.0197776109954	-0.417047633802	0.47183242823	-0.514769810206	-0.299174619087	-0.744008475253	-0.643644406264	1.23887223383	0.229076550109	0.266285487671	0.396166197063	-0.871279548775	-0.384321124332	-0.440958949673	-0.457415924458	-0.47258917508	0.149849239576	-0.927777751305	2.02946395601	-0.489999765806	1.25991151443	0.281794734567	1.28890588316	1.27429848708	-0.197712181296
mdc_13	-0.401973767805	0.140692273118	-0.485393615847	-0.902426091068	0.854032985653	0.283815044102	-0.326175086405	-0.847905413708	-0.387184007618	-0.453347747494	-0.546728061177	-0.499124222798	-0.00955578680026	-0.673855812523	-0.659514745453	0.714682105713	0.8276064131	1.83448513783	-0.555769985265	1.03286830274	-0.417585231084	-0.512831622871	-0.878105136569	-0.393649958954	-0.928740510167	1.53292640102	-0.847780174477	0.652489255158	-0.47536732294	-0.549906909428	-0.127126124993	-0.733195959689	-0.608623140597	-1.03984177603	-0.552777778979	1.77057463372	-1.14457427797	-0.372851425051	1.0214468752	-1.01499357694	-0.569779767708
mdc_14	-0.173793343593	0.026261213328	-0.418594619731	-0.382362825547	-0.660568000642	-1.0180892634	0.871779776816	1.03157238331	-0.042160149	-0.740512750046	0.685718617288	0.131581210679	-0.665898906112	-0.695885850173	0.205314993416	-0.619135283842	-0.306277620496	-0.488329284564	-0.454110316229	-0.489125002828	-0.790976919258	-0.738782051494	-0.864753089617	-0.265754591274	0.0496362339712	-0.292689268277	-0.047682885992	-1.18177326608	-0.751486020117	-0.362803033592	-0.419424057827	-0.674586038325	0.811521073243	-0.219833186434	-0.747568630919	-0.479707154326	1.15081111352	-0.0330893616254	0.8542047622	1.1134063704	-0.568391603041
mdc_15	-0.151981680311	0.141632752681	-0.428206707479	-0.782832990187	-0.658216696441	0.180499093266	-0.853099943311	-0.871790708495	-0.202751817689	-0.714871037344	-0.523925461284	-0.616737978018	-0.601376350637	0.64875551845	-0.720124972754	0.555571044895	-0.423665568305	-0.158019945512	1.01736272286	-0.412077446939	1.10448130746	1.01089603358	-0.153354677969	2.08110422581	-0.835680904426	0.217669189523	-0.730995520749	0.628633244359	-0.478963694687	-0.531645036878	-0.320512075312	-0.513053348556	1.21456041012	-0.503040887543	0.188551810299	-0.519366425134	0.542664386049	0.164041031815	0.980261834734	0.407273560005	-0.602157426837
mdc_16	-0.394611999723	-0.214886790367	-0.490188368387	0.619170698169	-0.646070107515	0.747658846816	-0.843606931502	-0.484796929015	-0.575264384333	-0.537228266059	-0.568664888615	-0.644470961871	-0.68200304273	0.312438602247	-0.737686579192	-0.610511387044	-0.515935368153	-0.478339542093	0.160933525488	-0.428551926138	0.39819407296	1.9217244069	1.46317893523	1.28933565809	-0.805967037668	-0.75044761941	-0.070612599819	0.341495743321	-0.565381544643	0.776510473299	-0.383128078878	-0.309194679514	-0.628480684047	-0.224833246298	0.260052631339	-0.432434467403	-0.0653432948555	-0.101718281253	0.641246105942	0.0548263463215	1.00216237137
mdc_17	-0.201358961781	0.272683740328	2.67876727428	1.8761172987	2.38562390591	0.630139665482	-0.0397818024561	0.0744441076571	-0.140158519576	-0.583437484877	0.0386962208323	-0.274898484183	-0.295287632804	-0.452741626378	0.230948403602	-0.358820086617	-0.27023778708	0.0397898714522	1.55232429044	0.133000632997	-0.417835805742	-0.514550019579	-0.594696192393	-0.519140902789	-0.369970294568	0.405450152259	-0.802911355378	-0.594465346983	0.55403912519	-0.402940312251	0.0816529154187	-0.485544613731	0.40557084154	0.934799389033	2.20991143838	1.08809080997	-0.398562596625	0.0904007501805	0.581819303119	-0.854629738982	-0.193300417995
mdc_18	1.2678554626	4.67393601116	0.175120734963	3.2712328665	0.446164185642	-0.795046926817	0.596184575683	2.705754242	0.814991887682	-0.592854175511	-0.177827048569	2.60213131252	-0.283339454612	-0.441086316824	1.24319071298	-0.21155548424	6.01277548781	-0.368041653936	2.81651361386	-0.440632004085	0.574210218385	-0.607751163137	-0.470463189092	0.681093212191	1.2975635553	0.970375416708	1.1764825663	-0.405161052219	0.129936287822	0.259742606631	-0.231388503643	-0.0540693667225	1.25940827928	0.192035336571	0.182697610145	-0.266828806656	1.34481312261	0.214085223831	1.94156279669	1.52840736505	-0.371276716418
mdc_19	0.582098692039	2.17544598345	-0.181320815828	2.61390970279	-0.032172999431	-0.799774817231	-0.487907505498	1.91200083042	0.915053468204	-0.673728078402	-0.222814345965	1.26099912269	-0.565818275077	-0.504813954344	1.17492227479	-0.458073814892	3.77400066199	-0.472618091188	1.38837407132	-0.478697052038	-0.138589839709	-0.644302549903	-0.487901157778	0.861122293119	0.772784577091	-0.398437849616	0.645410059021	-0.681378929681	-0.0841119614436	-0.164733519854	-0.36543678061	-0.383207105684	0.966666592134	0.138349338668	-0.202693914147	-0.41625191507	1.00587813361	0.0843951128507	1.55214946858	1.23951317052	-0.470167635963
mdc_2	-0.65247071834	-0.416102513759	-0.58428610137	0.328717926513	-0.609589092363	-0.421076916782	-0.736697912317	0.501972804059	-0.58580192128	-0.607424953416	-0.624024644439	-0.52705275157	-0.571610563445	-0.360492925668	0.235674042366	-0.612430629554	-0.443740427904	-0.413755970727	-0.616737249543	-0.476887376771	-0.329326023675	-0.405314905424	1.44532090114	-0.221926558383	-0.85209224829	-0.695264589079	-0.289229699528	-0.333022860387	-0.48628913007	2.75883528142	-0.383246961464	2.1417385808	-0.520905428992	0.845727861995	-0.163848013089	-0.573975435106	-0.638066736973	-0.392656865599	0.158692521786	-0.429281696219	0.631324136501
mdc_20	-0.358288770062	-0.165235712241	-0.262776982621	1.13270825841	-0.670937044926	-0.156528289718	-0.83780602212	-0.78157531352	-0.557600915993	-0.387752006749	-0.58089066018	-0.459164770385	-0.503703530908	-0.204288411641	0.673158012909	-0.551421838079	-0.384349437601	-0.422861674047	0.106227643557	-0.511411392662	-0.123319082552	1.0729058872	1.34083559851	0.695902960142	-0.743346200812	-0.787008675135	0.273830359221	-0.857637941432	-0.766707462634	-0.28277354341	-0.381576097694	2.73592133571	0.320059936563	-0.0141115351876	1.47977470866	-0.578360596507	-0.0471984057089	0.000633967068695	0.739517629225	-0.0381626830414	2.4940956395
mdc_3	-0.411763140355	-0.150456415796	-0.451456881976	-0.71307375976	-0.653684120486	-1.05877036678	-0.276436903312	0.991898491279	0.340409724919	-0.729793443937	-0.262532047518	-0.0152855443129	-0.32562216807	-0.733378788985	-0.249553063394	-0.557629852392	-0.502405289789	-0.480273838528	-0.81016808436	-0.489387110751	-0.872448098055	-0.73891809181	-0.91538958649	-1.25102870945	-0.157156812595	-0.136537839267	0.0517763374458	-0.667668855168	-0.800694850959	-0.413475130727	-0.42370827963	-0.62656592314	1.00920012987	0.504581609843	-0.763457633683	-0.486527189249	0.843907173655	-0.136121679361	0.740903841193	1.0029045471	-0.568049412754
mdc_4	-0.581498962661	-0.350615021455	-0.533508439461	0.332874586729	-0.666393995334	-0.656966395182	-0.530326771678	-0.346569556232	-0.522237048385	-0.620297786291	-0.60687865813	-0.75961308967	-0.3816251244	1.42707622231	-0.606579947576	-0.58990310318	-0.551971688865	-0.470586707029	0.660737531639	-0.504898679429	-0.153556537129	-0.596480012141	-0.575568557877	1.10749115038	-0.918789520261	-0.726082268753	-0.0941773497883	-0.650463633152	1.30144945753	-0.275661296216	-0.455217074278	-0.49302485625	-0.340002693905	0.564136718269	0.102991794303	-0.561617077862	-0.255993974838	-0.295799161231	0.329574353446	-0.143736773776	-0.582221568707
mdc_5	0.497831934206	1.43809220568	-0.0552451032198	1.23847708151	-0.51049827594	-0.809877919252	0.628279120572	1.87746244257	0.882800959238	-0.676998606156	1.00431601213	1.16343022975	-0.341022708958	-0.542128029464	1.65598077554	-0.556771018651	1.09904479996	-0.425299010616	1.54585217031	-0.411766556404	-0.502714007252	-0.65614398976	-0.510816437601	0.531989737556	0.723203983986	0.417509840861	0.908708075462	-0.731947326041	-0.210637404445	-0.156753702228	-0.310049212306	-0.385278093898	1.74383558948	1.49602878711	-0.380963832307	-0.254981998215	1.2556229187	0.191103311844	1.54086153983	1.40127834393	-0.471867084377
