	CD38	CD56	CD57	CCR7	CD4	CD209	CCR4	CCR5	CCR6	CD3	CD8	CD1c	CX3CR1	CD86	CXCR3	CXCR5	DNA	CD20	CD27	CD40	CD25	HLADR	CD141	CD127	CD45RA	CD123	CD161	CD16	CD66b	CD14	CD11c	CD11b	CD19
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.939839572193')	-0.11680556916	-0.359792212165	-0.435816517672	1.33329823782	-0.93208555104	-0.763250309387	-0.548352754108	-0.972645672031	1.88796415846	-0.893444156843	-0.805453574938	0.534154726538	-1.03547545566	-0.646663214475	-0.719616931291	2.93143909168	-2.02635706712	2.04586855595	-0.781653511375	2.23114816904	-0.438179453571	1.1733939441	-0.390339749567	-0.493492642361	1.45774237469	-0.216191539814	-0.714146050673	0.0511688996963	-0.0906286714869	-0.488959950127	-0.876908880226	0.0699581889652	2.21666581743
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.896390374332')	-0.979048480905	-0.82650048809	-0.514151521951	-0.414058572051	-0.944668816366	-1.11447274621	-0.718129951913	-0.979413252442	0.460286242917	-1.02800382069	-0.801990604355	1.29172635196	-1.10979922912	-0.685632978354	-0.7551084132	1.2948420679	-1.1281507402	1.91003843443	-0.620255340005	0.985692449171	-0.653526265893	0.498340134825	-0.459481443919	-0.576870026818	1.26673974509	-0.365392211232	-0.786882710844	-0.0860403991498	-0.220964933359	-0.595943351367	-0.795820093281	-0.00306044722472	1.94323222917
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.924799465241')	0.640289298966	-0.110116073731	-0.507580875167	0.890984620902	-0.894779665842	-0.548881139283	-0.518136910877	-0.951933059324	2.2681104645	-0.828440036328	-0.758795172228	2.7969844603	-0.985124340325	-0.563183692271	-0.67740493567	2.91292363141	-1.88678228967	2.19710619755	-0.753781937489	2.42817650339	-0.0630095913122	1.28955211598	-0.177204339723	-0.429146369307	1.93496093464	-0.136065650294	-0.607817032516	0.254879132771	0.0391709057483	-0.413374844691	-0.874666923896	0.161242049051	2.30270045526
('b_cell_memory_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_memory', 'correlation: 0.848262032086')	0.0425837338416	0.253923476105	-0.511771858475	0.0318785931592	-0.718165544662	-0.086608361596	-0.383024350216	-0.748236474506	1.9112963272	-0.707083516313	-0.414075081668	2.07347057276	-0.99912108738	-0.0912634961086	0.919764566523	2.20587849486	-0.439832072439	2.61679059583	1.01384525236	2.44194149147	0.435364872515	1.31731791367	0.217976101124	0.191349584802	2.06924743267	-0.299860653106	-0.554629090982	1.14135251603	0.581982829982	-0.231138755323	-0.520193112068	-0.316137639767	2.59606771342
('undefined_22', 'virus: zika', 'original: b_cell', 'predict: undefined', 'correlation: 0.813168449198')	2.3906585635	-0.222964008257	-0.522835283119	0.572270384612	-0.713051247342	1.29686717621	-0.443114119633	-0.719885152691	-0.581254615644	0.0833458880223	-0.36351120726	-0.233545224402	-0.294368668696	1.81063471863	0.2200197255	-0.378274617426	0.907021812361	0.157434357127	1.93194262249	0.888638080857	1.68454785393	0.839788336131	-0.368356294117	-0.657321395255	1.49335277086	-0.000305678983565	1.08514559715	-0.371452200448	-0.150662774008	-0.331094466641	-0.855718409524	-0.830827199084	1.99966247236
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.91878342246')	-0.499958887551	-0.430733568587	-0.563194173237	0.493153066494	-0.884260213844	-0.762945822598	-0.493268401529	-0.869616878143	0.908471074679	-0.884989528339	-0.70724557159	0.517800910502	-1.03923622037	-0.582554363989	-0.541601403436	1.94097026139	-0.848676434022	2.05382890476	-0.519212130734	1.69094176945	-0.436075592187	0.910099713387	-0.43637427058	-0.328466150769	0.892302465246	-0.363762437348	-0.700344834473	0.29990004866	-0.00234565005686	-0.459797110567	-0.863236169617	-0.366413349265	1.75369525403
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.934826203209')	0.0635795352176	-0.223049434418	-0.43964865895	0.706881646348	-0.904061638325	-0.698503586407	-0.512066247448	-0.936055366866	1.8976540421	-0.857367502731	-0.760384438503	1.7474639987	-1.00755078296	-0.576530502024	-0.589817886658	2.80150096257	-1.84996795073	2.24159435601	-0.587811121204	2.23543829714	-0.198409577209	1.17954115199	-0.171097756649	-0.425538459716	1.83558276462	-0.179265976453	-0.652745805849	0.296299740613	0.0645138703362	-0.432495172103	-0.830917481431	1.93367327673	2.30292568752
('b_cell_memory_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_memory', 'correlation: 0.906082887701')	-0.79095755066	0.39704005632	-0.519816379829	0.17510692139	-0.701386745852	-0.563145462054	-0.464512757977	-0.745141411341	1.71058058264	-0.749330466061	-0.439046455967	3.17324369232	-1.03048481919	-0.36859359205	-0.230693815195	2.01362914621	-0.104002243641	2.46269825564	0.81656104374	2.255629355	0.840089719896	1.14194453428	0.310389781635	0.111373334795	2.20364366355	-0.293104185559	-0.637093898457	1.03826596947	0.558191971828	-0.127657013352	-0.685231717758	-0.317970154839	2.40811128948
('b_cell_memory_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_memory', 'correlation: 0.930815508021')	-1.01590965087	-0.201489232354	-0.505613449527	-0.0894584475945	-0.866292092321	-0.842754967615	-0.548530428662	-0.825910972192	1.52506220337	-0.885506116356	-0.670465410824	3.15264576646	-1.06153384836	-0.542509492365	-0.27807187792	1.93079890096	-1.44499311119	2.27995782709	0.517391095254	2.03725899036	0.290864481543	1.00321954666	0.0185889937564	-0.344570274049	2.19636908257	-0.404784618242	-0.710866757808	0.399471255232	0.101797984906	-0.400092564652	-0.681930735022	-0.0888069029002	2.27774122828
('b_cell_transitional_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_transitional', 'correlation: 0.930815508021')	1.44394118783	-0.382983629174	-0.554195697743	0.011364840072	-0.910669381381	-0.451602240885	-0.589556017914	-0.950717907891	1.18791893178	-0.72551116366	-0.787355150756	0.389507136298	-0.925778411164	-0.536239441307	-0.754550165502	1.98266521593	-1.89833548405	2.38560848138	-0.796489552017	1.94048988409	-0.0510277449032	0.978735664332	-0.314506373016	-0.302849387057	1.4494352631	0.00993939799473	-0.361189508935	0.517018409617	0.0677696078826	-0.464837034924	-0.901134333839	0.329470857191	2.1205190318
('undefined_2', 'virus: zika', 'original: b_cell', 'predict: undefined', 'correlation: 0.921457219251')	1.00765927675	2.30777021934	1.92837630604	0.932415649293	-0.69372690929	0.529184844875	-0.333314394688	-0.69168663631	1.85499101406	-0.542825867004	-0.0365623225517	1.27896765792	0.936599669511	-0.381321186454	-0.349541853082	2.5001099354	2.31018354811	2.17413154497	-0.464334965981	2.22567745082	0.271386445356	1.1950736029	0.210638966347	-0.122347827228	1.9272225814	-0.109680713691	0.988782925025	2.05269668125	0.200389780038	-0.193578424461	0.477495444216	0.331950602689	2.2663204237
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.906082887701')	0.268083705235	0.344381979755	-0.505318301884	0.696706209899	-0.716015345218	-0.120018278155	-0.369567787553	-0.876178900059	2.19162134475	-0.72648658805	-0.523407221608	1.68122870424	-0.959085523127	-0.353223785814	-0.305843818964	2.68416585252	-0.555391617046	2.50234291279	-0.439388407003	2.40305653014	0.126518457174	1.35735716083	2.1790225742	0.144738489454	1.90028627107	0.0182392599988	-0.546650906585	1.07805775435	0.585843169487	-0.138053333042	-0.802281212603	1.9497279584	2.42593683638
('b_cell_naive_3', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.909090909091')	-1.3342169532	-0.511759982204	-0.428219236676	-0.866856362948	-0.861131122646	-0.771203801648	-0.532530153202	-0.911076219153	1.64659153358	-0.887240067602	-0.609818206768	1.20443426085	-1.07061131585	-0.280466566545	0.123048554273	0.360855665956	-1.34332184345	2.76728567359	-0.44613014294	1.15303692824	-0.7441472613	1.10078268358	-0.111159273161	-0.0126638847977	1.32780025805	-0.394483219456	-0.746616694494	1.00525130964	0.286226404545	-0.494040301771	0.545825466477	0.420750500872	2.76643466868
('b_cell_memory_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_memory', 'correlation: 0.867647058824')	-1.34520740356	0.315229612675	-0.547722567461	0.143675552458	-0.7282574036	-0.527237409526	-0.392053590229	-0.850365540243	2.09079432009	-0.780893430149	-0.469572156334	1.69604865408	-1.0369491489	-0.379052677494	-0.128288337757	2.34586715023	-0.438236098056	2.51749946804	-0.494586696549	2.31587634514	-0.0395505516085	1.23541087322	0.182743558403	0.191168695945	1.92950941656	-0.298755595445	-0.695871395637	1.10525062498	0.572316485195	-0.18592179739	-0.780465152466	-0.101902400618	2.46234994712
('b_cell_naive_3', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.907754010695')	-1.24647914428	0.0520456618106	-0.445610338143	-0.770387413693	-0.693507865419	-0.404829923165	-0.395441031858	-0.849791131182	1.94873656466	-0.784888621743	-0.373584708217	1.32832653486	-1.03887231422	-0.0399269370107	0.287591223567	1.19814047388	-0.165464183117	2.85048248082	-0.375058677973	1.65963319442	-0.633188146074	1.30857788495	0.349297866212	0.631603931673	1.55597554789	-0.284843384884	-0.688111781753	1.61613874095	0.811279974612	-0.278436205846	0.37146421235	0.123276929547	2.75099231137
('undefined_4', 'virus: zika', 'original: b_cell', 'predict: undefined', 'correlation: 0.945187165775')	0.527638422507	0.566325986561	-0.0914270810354	2.14416308437	0.639907841728	0.23980844066	0.0818744087858	-0.209645058062	1.94948293036	1.23409238681	0.813203460419	1.3173956297	-0.134504184484	-0.293469443846	0.264821273022	2.48327895961	2.24884450612	2.22272259363	1.37115348752	2.13118251418	0.657811292023	1.17399586378	0.304272603645	1.33000671821	1.75602381114	-0.0886905805004	0.0503221699075	0.816168174396	0.328677338371	-0.080207886411	-0.550536005515	0.0520654159623	2.24027871793
('undefined_11', 'virus: zika', 'original: b_cell', 'predict: undefined', 'correlation: 0.887032085561')	0.852301528729	0.334227495812	-0.147587195491	0.557962651961	0.941093950067	0.652212956379	0.180656796787	0.389370566633	1.21208973432	-0.275679625362	0.451876847092	1.3707321152	0.819927337038	1.80541312797	-0.258102820461	1.79344589746	2.46946004828	1.87612377665	-0.0137509524574	1.70803129856	0.00391963728161	1.23585336758	1.43443752564	0.114443294875	1.62989643783	0.400645495034	-0.331593103602	1.00685523078	0.248617363422	2.117472485	1.50418926947	1.8126915964	2.0827707499
('cd4_t_cell_cm_1', 'virus: zika', 'original: basophil', 'predict: cd4_t_cell_cm', 'correlation: 0.702540106952')	-1.72901439214	-0.95951749797	-0.560426940203	-0.0661311862011	-0.775250354798	-1.19508977555	2.91877520482	-0.837146973398	-0.696348801817	1.26136762575	2.65845408258	-0.458050128157	-0.908191998834	-0.798794188279	-0.688152721809	-0.633054365815	-0.115833526426	-0.501657051259	0.0312370353125	-0.822372087871	1.33615807341	-1.16527933566	-0.597615742558	1.68113289603	-1.33703849802	-0.537299107178	-0.427119973606	-0.594437127004	-0.50605667407	-0.591954805374	-0.917205321543	-0.824376318093	-0.550868594085
('nkt_cell_6', 'virus: zika', 'original: basophil', 'predict: nkt_cell', 'correlation: 0.558155080214')	-1.30824442245	-0.891523470298	2.89020625059	-1.00238278117	-0.949861764229	-1.23551470611	-0.751159422734	-0.804069303593	-0.724653898274	0.588776425177	2.22697710726	-0.541710307293	-0.576261595903	-0.773893519031	-0.820839515465	-0.636194021573	-0.804560736818	-0.56209723956	-0.813007022216	-0.805525735297	-0.774747294252	-1.2754736002	-0.628536964642	-0.722760502339	-0.282798050916	-0.531342304206	-0.717812502013	-0.662472757261	-0.525845829761	-0.655644944006	0.598558285468	-0.710279890614	-0.535933080471
('b_cell_naive_4', 'virus: zika', 'original: basophil', 'predict: b_cell_naive', 'correlation: 0.885695187166')	-0.824996881907	-0.85678029623	-0.567036763022	-0.371848537617	-0.973407802691	-1.11677217309	-0.412254532576	-0.816692771681	0.271951976228	-0.933451265169	-0.815560553016	0.201565162523	-1.0452850408	-0.730263193554	-0.597222198776	0.843268078914	-0.998879065433	1.34185697784	-0.840131545452	0.461624931012	-0.61722339301	-0.210344597315	-0.660832891192	-0.677033235402	-0.00407547932962	0.108688524823	-0.745172341269	-0.43642538014	-0.482582062079	-0.586003648001	-0.884481405451	-0.128299098222	0.780717270424
('pdc_1', 'virus: zika', 'original: basophil', 'predict: pdc', 'correlation: 0.729278074866')	0.578826576157	-0.560633338013	-0.566310911726	-0.585424045012	0.91339354642	-0.616152631185	-0.526160542836	1.05332904011	-0.707223889269	-0.856920094545	-0.537878884747	-0.484183508231	-1.032313004	-0.607498191066	1.32276420167	-0.608287571068	0.625430252839	-0.509003829974	-0.817229646185	-0.697741041762	-0.444711976966	0.632310889623	0.566494374819	-0.739515446036	-0.0875698809832	3.13374676653	-0.584242341725	-0.652912795671	-0.458640033062	-0.518351047273	-0.848274914405	-0.840155429275	-0.475343497971
('cd4_neg_cd8_neg_t_cell_3', 'virus: zika', 'original: basophil', 'predict: cd4_neg_cd8_neg_t_cell', 'correlation: 0.79679144385')	-1.33225284116	-0.788964207634	-0.0210597448885	-0.345877183176	-0.954576405118	-0.738155459136	-0.629412330818	0.0681978054725	-0.549907883507	1.22358800362	-0.522162045087	-0.587012427244	-0.0684305963022	-0.789746716859	-0.260572671056	-0.602208373559	-0.718833756716	-0.555659710105	-0.30095496558	-0.78731228588	-0.311018080346	-1.24381508923	-0.81748406108	0.0849881706376	-1.12495438142	-0.541458529591	0.819089392134	-0.704129708596	-0.546756861855	-0.626136955479	-0.723652554213	-0.646273205468	-0.60043438313
('nk_cell_cd56low_cd16low_1', 'virus: zika', 'original: basophil', 'predict: nk_cell_cd56low_cd16low', 'correlation: 0.658422459893')	0.802180827941	0.138415405977	-0.234778656612	-0.766725536522	-0.953566952278	-0.53645201185	-0.612026851201	-0.795912019522	-0.681344445027	-0.541789840746	-0.539736872532	-0.586780518122	0.789565888632	-0.707155269586	-0.70214842231	-0.604818564506	-0.673872768391	-0.53281338637	-0.777070729997	-0.74192659622	-0.148049474544	-1.06334937819	-0.787667780464	-0.701512306575	-0.843346348061	-0.311633924788	1.01100181884	-0.553813440881	-0.53999843693	-0.596852635977	-0.454469969707	-0.393928186081	-0.503705703388
('cd8_t_cell_naive_2', 'virus: zika', 'original: basophil', 'predict: cd8_t_cell_naive', 'correlation: 0.761697860963')	-1.26926296244	-0.322471394727	0.181628292764	0.498910669281	-0.926066400703	-0.475798293089	2.12295635674	0.864380185546	1.67434265792	0.83513573337	1.53853076698	-0.556642731284	-0.069315651014	-0.72677955188	1.55834733564	-0.0120358166837	-1.26099844134	-0.491106148534	-0.142128175884	-0.603676258238	-0.485291330993	-1.14317162482	-0.71718308504	-0.269413187341	-0.969536835727	-0.575334168387	-0.59461386986	-0.718486715322	-0.43218126034	-0.560286081336	-0.71794355496	-0.792323767664	-0.553559524587
('cd4_neg_cd8_neg_t_cell_3', 'virus: zika', 'original: basophil', 'predict: cd4_neg_cd8_neg_t_cell', 'correlation: 0.790441176471')	-1.32607396122	-0.195841905232	-0.380581005093	0.202152449659	-0.489625447006	-0.0431402308832	1.68646703755	1.17371950385	1.52245573792	0.915672811424	-0.328608397265	-0.570983009031	0.0742845323518	-0.694016449021	1.16377468807	-0.148670001801	-1.13773289961	-0.483581251584	-0.343233252848	-0.543911357682	-0.288264035365	-1.13599813314	-0.751571430784	0.112278633266	-1.28139401099	-0.542532713619	0.563923893491	-0.71277039202	-0.463280372963	-0.52543235851	-0.846840673499	-0.758721412469	-0.570367686314
('cd14_monocyte_2', 'virus: zika', 'original: basophil', 'predict: cd14_monocyte', 'correlation: 0.860294117647')	-0.263089186897	-0.803515100513	-0.399273003986	-0.967366839619	-0.0947429584411	-0.942219022454	-0.434496992296	-0.364321825543	-0.669356753597	-0.821410819976	-0.594314229493	-0.523675759014	-0.398545256806	0.637985112512	-0.840379792255	-0.488215923555	1.03230859335	-0.497111196011	-0.825638185519	-0.564280289334	-0.696940803261	-0.250649783575	-0.179666398923	-0.758650415765	-1.26463019489	0.262472497348	-0.705476540491	-0.710883676012	-0.513783683534	1.18040491678	0.81318383705	1.46272958272	-0.518873048652
('ilc_2', 'virus: zika', 'original: basophil', 'predict: ilc', 'correlation: 0.819184491979')	-1.35649816559	-0.722076853976	-0.564303899804	-0.775410690935	-0.967307449673	1.26458744679	1.30826386321	-0.792048822412	0.121740027911	-0.769394667973	-0.767497619945	-0.493951565645	-1.06853003276	-0.791360216993	-0.404702446733	-0.626808090871	-0.7711360122	-0.474009215313	-0.824884871955	-0.802946878815	4.1883488404	-1.13783197268	-0.794336142748	2.31875218471	-0.73464306065	-0.444036655209	3.02218732672	-0.798681278192	-0.527613697364	-0.638713030986	-0.53977602411	0.00337776769265	-0.583338154948
('nkt_cell_6', 'virus: zika', 'original: basophil', 'predict: nkt_cell', 'correlation: 0.703542780749')	-0.829514506986	-0.484841241558	2.37616554945	-0.6745348596	-0.890447757927	-1.10557575616	-0.671671541774	-0.613938899451	-0.66302136225	1.1050932403	1.40534028377	-0.532854118272	0.593971370793	-0.759990008451	-0.558786779746	-0.620605225741	-0.6091314938	-0.523793422908	-0.79702078928	-0.748037676113	-0.417422948866	-1.21688196266	-0.648890657646	-0.672423851965	-0.627863153279	-0.440664461642	-0.445426942776	-0.557075627891	-0.531948761886	-0.583553986042	0.0357025547578	-0.639555153864	-0.528471596335
('undefined_12', 'virus: zika', 'original: basophil', 'predict: undefined', 'correlation: 0.617981283422')	-0.658485768195	-0.106606300601	-0.255834454722	0.0794919544906	-0.735813869661	-0.30299007343	2.17316729081	0.870886397721	1.54013259415	-0.438843806173	-0.534375814769	-0.552289514258	0.16523051464	-0.495731362088	1.28395638427	0.220294921366	-1.02488118319	-0.406020062698	-0.629445674449	-0.400709847426	-0.547534561464	-0.876263309121	-0.700527259421	-0.57885742285	-1.05617198959	-0.384193296947	-0.221471767484	-0.559360421383	-0.431339127287	-0.360114183312	-0.608888262903	-0.46920457078	-0.507465738176
('cd4_neg_cd8_neg_t_cell_4', 'virus: zika', 'original: basophil', 'predict: cd4_neg_cd8_neg_t_cell', 'correlation: 0.884692513369')	-1.40500976841	-1.01935885706	-0.542714262388	-0.0213388079472	-0.949542919768	-1.21675319846	-0.73483680964	-0.864323492651	-0.734780461043	0.464671781064	2.33447127992	-0.523935149831	-0.978111261184	-0.798801020984	-0.410473131797	-0.640143511795	-0.670507323279	-0.561467239178	0.457705089675	-0.852791901791	-0.748609743533	-1.27437936831	-0.636328305163	0.252734500049	-0.404724758912	-0.540536615732	-0.72474658163	-0.723835424617	-0.535275265536	-0.663945025245	-0.872114187617	-0.802978423868	-0.546095967393
('cd4_t_cell_em_NA', 'virus: zika', 'original: basophil', 'predict: cd4_t_cell_em', 'correlation: 0.842914438503')	-1.53080646791	-0.387327801972	-0.551560215333	-0.005729493586	1.72156381571	-1.04446710241	2.41898114638	-0.514644416665	-0.49072939519	1.27828978277	-0.260673424772	-0.453616759127	-0.769873526298	-0.778124779692	-0.583537371152	-0.615153807221	-0.0769692738152	-0.487022098752	-0.52480040218	-0.774547396792	2.06573987001	-1.19145481094	-0.416225560834	1.9742676642	-1.40309331264	-0.181436756965	-0.317644881636	-0.705408918322	-0.531294648608	-0.604815311979	-0.906510337262	-0.789331432057	-0.53245693015
('cd4_t_cell_cm_2', 'virus: zika', 'original: basophil', 'predict: cd4_t_cell_cm', 'correlation: 0.752005347594')	-1.41448180229	-0.769138161282	-0.564874109065	-0.167123463367	1.28716276061	-1.23819696097	0.263576599688	-0.855288782354	-0.687392245591	0.553559281735	-0.658796075836	-0.555513471054	-1.03594455503	-0.805948124075	-0.858181261222	-0.613260804465	-0.6550229568	-0.57462673619	0.076895610476	-0.848878330821	-0.0328074524662	-1.28281965862	-0.65099116466	0.737661360835	-1.13255232054	-0.505531774751	-0.66946636802	-0.817582632265	-0.548170858134	-0.672375062283	-0.915491223955	-0.827935011635	-0.595336443547
('basophil_1', 'virus: zika', 'original: basophil', 'predict: basophil', 'correlation: 0.745655080214')	1.06038319209	-0.992669239461	-0.552262706757	-0.735501685061	-0.868733784331	-0.764017825122	-0.645561448326	-0.407627387787	-0.734069112779	-0.677788440667	-0.642272866896	-0.567409756544	-0.960914141892	-0.7424955237	-0.883593002241	-0.607229524065	-0.635080236341	-0.511323744797	-0.747420685888	-0.799739798981	1.62091226091	-1.11335835916	-0.798574975644	-0.733652317047	-1.3917628506	2.84645027126	-0.489136557933	-0.730800938711	-0.419839825222	-0.594375318884	-0.617206781219	0.672559582404	-0.555634815019
('undefined_9', 'virus: zika', 'original: basophil', 'predict: undefined', 'correlation: 0.811497326203')	-1.59122622013	-0.962344616312	-0.296041792937	-1.03802195195	-0.92823624204	-1.19273988128	-0.615158527112	-0.852223728544	-0.643938553065	-0.770047246979	-0.742602939571	-0.604114103133	-0.983529615094	-0.74750579563	-0.848449413095	-0.576460802774	-0.638072569211	-0.452892571566	-0.70824027034	-0.752972632744	-0.827067692671	-1.11586474472	-0.823051586178	-0.656044298416	-1.41982731371	-0.568521961241	-0.645440510955	-0.756940580783	-0.494705808669	-0.575867177525	-0.561202642095	-0.256909286267	-0.55719603532
('cd16_monocyte_1', 'virus: zika', 'original: basophil', 'predict: cd16_monocyte', 'correlation: 0.922459893048')	-1.41702111761	-0.825857160703	-0.352934666437	-1.08266015152	-0.0825836494979	-1.1619027681	-0.48718746249	-0.842212103666	-0.674222999105	-0.920805553362	-0.565610467565	-0.407323997936	1.0770638226	1.26702680313	-0.831062801583	-0.513871984031	0.892255521959	-0.505510676785	-0.841179661759	0.0447081483889	-0.867288281716	0.219499290396	0.316401870511	-0.716180212738	-0.569424855921	1.42110189882	-0.766763030372	1.42226455903	-0.507127673437	-0.267410146908	1.29431499128	-0.198580321637	-0.376174854706
('undefined_22', 'virus: zika', 'original: basophil', 'predict: undefined', 'correlation: 0.80013368984')	1.56086432254	-0.762496261544	-0.550503299246	0.0310844014884	-0.806470113864	-0.138947222945	-0.593303366836	-0.858845648351	-0.696116268152	-0.362409486049	-0.628623015613	-0.497141095193	-0.657311697664	0.285305053809	-0.293565873392	-0.54487866658	0.559346542033	-0.384315819017	0.144066722613	-0.174528987049	1.00857894237	-0.161115786992	-0.683698951077	-0.727308210765	-0.214236921538	0.690334748992	0.161687691078	-0.65715060685	-0.49990735477	-0.529346678942	-0.891163667368	-0.829258832041	0.44023375154
('cd4_t_cell_cm_1', 'virus: zika', 'original: basophil', 'predict: cd4_t_cell_cm', 'correlation: 0.828542780749')	-0.865226149725	-0.701787473787	-0.54175543495	0.739676815058	0.563156608016	-1.03908020437	-0.281629872355	-0.605835548208	-0.433158628156	1.00022957237	-0.615776933444	-0.573993693118	-0.689228611691	-0.759705159232	-0.326644429233	-0.521840557886	-0.845902987191	-0.526701416295	0.497507903983	-0.781780124845	-0.033409952876	-1.24148026803	-0.697201331616	0.0519838585822	-1.12348219439	-0.411665525709	-0.471415342306	-0.765356952287	-0.536811110895	-0.609173766885	-0.910433409719	-0.816888733085	-0.567052741156
('cd8_t_cell_cm_1', 'virus: zika', 'original: basophil', 'predict: cd8_t_cell_cm', 'correlation: 0.697526737968')	-1.02594851643	-0.785744302208	-0.312155101631	0.401078528019	-0.901745704594	-1.03987657054	-0.562149213606	-0.569285138769	-0.622205014709	1.10063723719	2.13152226567	-0.509829627106	-0.378003411651	-0.768650460534	0.214964151452	-0.613180402739	-0.68123138639	-0.501022244651	0.368591971454	-0.803628756982	-0.352679070449	-1.20921722455	-0.640223657902	0.052379058312	-0.773790637705	-0.427734201967	-0.570373948707	-0.641327231002	-0.530113714331	-0.577851970288	-0.811538072433	-0.756545986826	-0.524846414373
('undefined_13', 'virus: zika', 'original: basophil', 'predict: undefined', 'correlation: 0.676470588235')	0.265374944825	-0.793802755039	-0.452957949347	-0.829425664193	-0.793821432561	-0.419189173905	4.07421111503	-0.199522121857	0.0381900489111	-0.594169770829	-0.538611990262	-0.559840013115	-0.755302436703	-0.549244502247	-0.211645436647	0.0582564762658	-1.86198589257	-0.377362285177	-0.735313605213	2.2566392018	-0.570644324455	-0.594957360653	0.257732593648	-0.679761199489	-1.1894436564	-0.541663006256	-0.547841249696	-0.614632489898	-0.442395791077	-0.26630471233	-0.766285203949	1.18311623566	-0.544953077725
('undefined_9', 'virus: zika', 'original: basophil', 'predict: undefined', 'correlation: 0.754679144385')	-1.66238496615	-1.02956123057	-0.322150214081	-1.08735643113	-0.961662741481	-1.22571708591	-0.651538302414	-0.960795675789	-0.723616279242	-0.810245516639	-0.774528569074	-0.615382003054	-1.08204689695	-0.785285869441	-0.911885733844	-0.639673071985	0.999406988013	-0.437884485957	-0.702870268651	-0.802085946576	-0.908567717186	-1.12480714421	-0.86276241391	-0.735420790806	-1.53073654141	-0.600035510594	-0.758728232984	-0.759556045263	-0.42268979601	-0.549900183471	0.714957051655	2.14541214471	-0.578618286767
('cd14_monocyte_2', 'virus: zika', 'original: granulocyte', 'predict: cd14_monocyte', 'correlation: 0.714237967914')	0.0423765193725	-0.532489416104	-0.280510333951	-0.775363704438	-0.0356516575608	-0.644013818695	-0.258426154587	-0.415811724118	-0.453158391426	-0.627724637801	-0.451874490909	-0.459574494415	-0.551155567793	0.732689594207	-0.689904611544	-0.380797392427	0.212503270364	-0.381725283527	-0.614736596449	-0.450447248118	-0.637948190746	-0.559982931992	-0.426916713873	-0.608825574714	-1.10107673659	-0.416374092156	-0.572649910977	-0.33011480793	3.35944474757	1.4828047053	0.868673512721	1.80814278292	-0.439015315738
('cd14_monocyte_2', 'virus: zika', 'original: granulocyte', 'predict: cd14_monocyte', 'correlation: 0.843917112299')	0.87894365355	-0.0840544160408	-0.216166008194	-0.340155516505	0.562923501181	0.412285970954	0.0881012069744	1.01938721455	-0.316250997176	-0.244743481001	0.0451041533975	-0.25617131692	0.760749912108	1.78626376071	-0.597894027248	-0.0545566294405	1.21642255241	-0.161890217023	-0.363712877592	0.155459209222	-0.270143213784	0.255331578276	0.0185957221745	-0.51984246865	-0.76399805547	-0.196134926574	-0.478516703573	-0.258603895805	4.02882764643	2.51135906945	1.52367131439	2.39588994139	-0.323348862871
('nkt_cell_5', 'virus: zika', 'original: granulocyte', 'predict: nkt_cell', 'correlation: 0.79077540107')	-0.508283119922	0.0044532276209	-0.18415169938	1.43989747179	0.27242985116	0.0838131682251	0.536314911175	0.130456479158	0.106068467581	1.32451751524	1.15054076997	-0.285755805728	-0.152039772291	-0.461627279647	0.606856105463	-0.266210166559	-0.0832176726153	-0.394685946044	1.34984511389	-0.605751996734	0.179614410455	-1.07721374184	-0.31814044648	1.38232883638	0.0416132788562	-0.512957914861	0.232024236988	0.023552963956	2.91609956198	-0.406863771629	-0.66403351092	-0.272414907423	-0.363927864215
('b_cell_naive_1', 'virus: zika', 'original: granulocyte', 'predict: b_cell_naive', 'correlation: 0.578542780749')	-0.618568253123	0.482441901903	-0.106989917857	0.00311420866978	-0.528559672572	0.424498632441	0.35378607319	-0.00202423016243	0.487210177236	-0.403719105038	-0.237780744566	0.243818170668	-0.177536703708	0.232331473466	0.142038783554	0.135191790467	0.134285080547	0.206993590971	-0.288966492884	0.0468118841146	-0.132091379132	-0.452913623113	-0.182495101115	-0.220723084724	-0.0513443956795	-0.111969733876	-0.325324480015	0.909756235874	4.25038971971	0.0423503076294	-0.0679431459055	0.979873602369	0.074727128739
